event_id,entity_id,entity_type,role_group,timestamp,source_ip,geo_city,geo_lat,geo_lon,resource_accessed,auth_method,auth_result,session_duration,command_sequence,device_fingerprint,bytes_transferred,label
evt_00000097,user_0037,user,finance,2026-06-01 11:56:03.278226,2.70.113.58,Mumbai,19.0566,72.9516,shared_drive_eng,sso_saml,success,712.5,export_csv;export_csv;search;git_pull,fp_73d0c3253e00,387036.3,normal
evt_00000113,user_0046,user,finance,2026-06-01 11:58:36.087065,196.36.228.143,Dubai,25.2695,55.2033,billing_console,mfa_push,success,849.3,send_email;git_pull;export_csv;git_pull;export_csv;edit_record;open_ticket,fp_b06e7a4f36bb,215815.0,normal
evt_00000246,service_account_0097,service_account,billing_infra,2026-06-01 11:58:45.524312,14.5.19.99,New York,40.7209,-73.9236,customer_db,api_key,success,1288.6,write_batch;consume_msg;healthcheck;write_batch,fp_dfcb8fca76c2,424800.3,normal
evt_00000026,user_0011,user,finance,2026-06-01 12:08:07.763652,26.24.48.255,Dublin,53.2552,-6.3582,shared_drive_eng,sso_saml,success,882.9,download_report;git_pull;search;export_csv;edit_record;export_csv;edit_record,fp_5d1dc072f39f,82431.1,normal
evt_00000011,user_0004,user,hr,2026-06-01 12:08:37.521339,70.48.153.229,Frankfurt,50.1665,8.6698,email,mfa_push,success,737.7,git_push;download_report,fp_918fbfc0feb5,468957.0,normal
evt_00000100,user_0039,user,hr,2026-06-01 12:09:59.178071,198.130.0.177,Berlin,52.4639,13.4781,code_repo,mfa_push,success,1176.4,git_push;send_email;send_email;export_csv;search;git_pull,fp_9579929e83e1,118692.5,normal
evt_00000025,user_0011,user,finance,2026-06-01 12:10:01.048281,209.202.62.97,Dublin,53.3151,-6.2187,payroll_admin,sso_saml,success,848.7,export_csv;send_email,fp_5d1dc072f39f,67535.4,normal
evt_00000009,user_0004,user,hr,2026-06-01 12:11:42.075651,216.228.82.113,Frankfurt,50.1517,8.7134,shared_drive_finance,mfa_push,success,602.1,download_report;view_dashboard;open_ticket;send_email;git_pull,fp_918fbfc0feb5,429135.6,normal
evt_00000122,user_0048,user,support,2026-06-01 12:11:48.149055,163.248.126.54,Singapore,1.3851,103.9156,crm,mfa_push,success,1342.8,search;git_push;git_push;edit_record;export_csv,fp_d39e49701b5f,230138.9,normal
evt_00000160,user_0061,user,sales,2026-06-01 12:12:37.500764,30.221.151.186,Dublin,53.348,-6.2653,vpn_gateway,cert_based,success,969.4,export_csv;export_csv;git_push;export_csv,fp_bb037aadb7d3,135619.7,normal
evt_00000030,user_0011,user,finance,2026-06-01 12:13:11.370513,216.121.229.251,Dublin,53.3212,-6.2686,shared_drive_eng,sso_saml,success,892.3,download_report;open_ticket;download_report,fp_5d1dc072f39f,77163.8,normal
evt_00000124,user_0048,user,support,2026-06-01 12:15:34.468236,167.135.242.66,Singapore,1.3505,103.8463,shared_drive_finance,mfa_push,success,1439.1,open_ticket;git_push,fp_d39e49701b5f,269465.1,normal
evt_00000001,user_0000,user,engineering,2026-06-01 12:18:21.426146,216.205.10.74,New York,40.7485,-73.9061,crm,sso_saml,success,671.7,git_pull;open_ticket;git_push;view_dashboard;open_ticket;git_push;send_email,fp_aed1904b04eb,343004.4,normal
evt_00000300,edge_device_0117,edge_device,iot_fleet,2026-06-01 12:21:24.234991,169.162.50.182,Mumbai,19.0087,72.8664,iot_hub_telemetry,cert_based,success,460.3,telemetry_push;heartbeat;firmware_check;config_pull;firmware_check;config_pull;firmware_check;telemetry_push;reboot;heartbeat,fp_6d0d569c1634,14615.2,normal
evt_00000003,user_0000,user,engineering,2026-06-01 12:21:45.680982,203.75.32.207,New York,40.7246,-74.0772,code_repo,sso_saml,success,679.8,edit_record;send_email;git_pull,fp_aed1904b04eb,358345.1,normal
evt_00000055,user_0020,user,engineering,2026-06-01 12:24:22.623187,219.243.15.142,London,51.5734,-0.1298,hr_portal,password,success,1355.4,git_push;send_email,fp_f206ef8f1fd2,513277.9,normal
evt_00000271,service_account_0107,service_account,billing_infra,2026-06-01 12:25:43.185661,59.166.91.143,Johannesburg,-26.2304,28.035,customer_db,cert_based,success,1413.2,read_batch;write_batch;read_batch;backup_run;healthcheck;healthcheck;sync_job;sync_job,fp_fdab1c33bde2,67533.6,normal
evt_00000147,user_0058,user,support,2026-06-01 12:27:11.174604,193.155.149.127,Johannesburg,-26.1306,28.0558,code_repo,sso_saml,success,1376.6,edit_record;git_pull,fp_ead6fabf6119,382737.2,normal
evt_00000119,user_0048,user,support,2026-06-01 12:29:48.357127,203.5.228.214,Singapore,1.3474,103.7643,email,mfa_push,success,1528.9,open_ticket;edit_record;open_ticket;view_dashboard,fp_d39e49701b5f,316542.4,normal
evt_00000126,user_0049,user,finance,2026-06-01 12:34:38.248163,142.144.236.174,London,51.5024,-0.151,crm,api_key,success,854.0,git_push;open_ticket;download_report;view_dashboard;edit_record;edit_record;download_report;git_pull,fp_dd043ed9b525,394858.7,normal
evt_00000028,user_0011,user,finance,2026-06-01 12:37:31.886072,197.66.58.235,Dublin,53.3549,-6.2677,payroll_admin,sso_saml,success,809.2,export_csv;git_pull,fp_5d1dc072f39f,74661.8,normal
evt_00000139,user_0055,user,sales,2026-06-01 12:42:07.222373,149.33.255.83,Frankfurt,50.1724,8.6418,code_repo,mfa_push,success,1842.4,view_dashboard,fp_feebb243b0c8,10867.1,normal
evt_00000118,user_0047,user,finance,2026-06-01 12:43:33.118757,221.1.11.39,Chicago,41.8933,-87.6344,billing_console,password,success,1472.7,git_push;open_ticket,fp_99e596a9b6ba,15428.0,normal
evt_00000273,service_account_0107,service_account,billing_infra,2026-06-01 12:50:04.225759,65.83.228.191,Johannesburg,-26.2732,28.0429,customer_db,cert_based,success,2089.6,publish_msg;read_batch;sync_job;consume_msg,fp_fdab1c33bde2,56468.7,normal
evt_00000295,edge_device_0115,edge_device,gateway_fleet,2026-06-01 12:50:36.118844,216.191.229.144,Tokyo,35.7041,139.6782,edge_config_api,password,success,425.4,firmware_check;config_pull;heartbeat,fp_2b21b448fe1c,436541.2,normal
evt_00000233,service_account_0093,service_account,ci_infra,2026-06-01 12:50:38.485032,135.184.211.113,Singapore,1.2982,103.7384,ci_cd_pipeline,api_key,success,423.7,healthcheck;sync_job;healthcheck;consume_msg;read_batch,fp_c8c0fcf2ca6f,151238.8,normal
evt_00000045,user_0015,user,hr,2026-06-01 12:50:43.712593,101.82.182.142,Toronto,43.6882,-79.451,payroll_admin,password,success,927.7,edit_record;export_csv;export_csv;git_push;export_csv,fp_eedd6c069cea,283843.9,normal
evt_00000135,user_0053,user,hr,2026-06-01 12:51:28.950537,179.179.94.203,Sao Paulo,-23.6433,-46.6423,vpn_gateway,sso_saml,success,359.4,export_csv;edit_record;send_email;edit_record;view_dashboard;view_dashboard,fp_fed9eb1e8ba3,28061.0,normal
evt_00000115,user_0046,user,finance,2026-06-01 12:51:54.464055,147.186.129.57,Dubai,25.193,55.2341,shared_drive_finance,mfa_push,success,928.3,open_ticket;open_ticket;send_email,fp_b06e7a4f36bb,285712.7,normal
evt_00000031,user_0012,user,engineering,2026-06-01 12:52:24.951538,80.208.194.47,Dubai,25.2203,55.3003,payroll_admin,api_key,success,927.1,download_report,fp_08ef07fe7cdf,390467.4,normal
evt_00000149,user_0059,user,engineering,2026-06-01 12:53:34.265290,141.173.72.166,Toronto,43.6186,-79.3081,code_repo,password,success,1485.2,view_dashboard;send_email;search;export_csv;view_dashboard;download_report,fp_bef43fada18a,302032.7,normal
evt_00000010,user_0004,user,hr,2026-06-01 12:54:59.503483,85.138.195.222,Frankfurt,50.0986,8.7297,hr_portal,mfa_push,success,512.9,send_email,fp_918fbfc0feb5,409377.4,normal
evt_00000021,user_0009,user,engineering,2026-06-01 12:56:25.970486,210.72.237.234,Austin,30.2358,-97.7275,payroll_admin,mfa_push,success,834.0,download_report;download_report;open_ticket,fp_be4f58e66a1a,333715.4,normal
evt_00000140,user_0055,user,sales,2026-06-01 13:04:38.673795,211.252.238.58,Frankfurt,50.1692,8.6303,payroll_admin,mfa_push,success,1772.9,download_report;edit_record;view_dashboard;git_pull,fp_feebb243b0c8,37250.4,normal
evt_00000157,user_0061,user,sales,2026-06-01 13:06:46.485034,202.253.31.1,Dublin,53.323,-6.2805,shared_drive_eng,cert_based,success,836.2,download_report;send_email;git_pull;git_pull,fp_bb037aadb7d3,83691.3,normal
evt_00000168,user_0065,user,support,2026-06-01 13:07:04.253348,215.167.230.243,Sao Paulo,-23.5414,-46.637,wiki,cert_based,success,1301.5,git_pull;edit_record;export_csv,fp_d3ef8aefed0c,390718.6,normal
evt_00000002,user_0000,user,engineering,2026-06-01 13:07:59.767032,70.143.71.233,New York,40.7534,-73.9939,crm,sso_saml,success,1025.9,export_csv;download_report;view_dashboard;view_dashboard;send_email;view_dashboard,fp_aed1904b04eb,340733.1,normal
evt_00000232,service_account_0093,service_account,ci_infra,2026-06-01 13:08:08.851566,184.171.88.236,Singapore,1.3553,103.7861,ci_cd_pipeline,api_key,success,374.4,healthcheck;consume_msg;publish_msg,fp_c8c0fcf2ca6f,138165.0,normal
evt_00000050,user_0018,user,hr,2026-06-01 13:09:03.518852,36.109.250.82,Chicago,42.001,-87.5397,shared_drive_finance,sso_saml,success,1253.3,edit_record;send_email;git_push;open_ticket;open_ticket;edit_record,fp_07ace9acd449,195950.0,normal
evt_00000190,user_0078,user,support,2026-06-01 13:09:44.426580,166.190.186.195,Austin,30.2949,-97.7316,customer_db,mfa_push,success,935.1,open_ticket;search;git_pull;export_csv;search,fp_a9bcc2b04dda,137878.9,normal
evt_00000095,user_0034,user,engineering,2026-06-01 13:16:45.596507,120.204.194.248,London,51.4808,-0.0973,crm,password,success,1118.2,send_email,fp_2e794bd8b53e,485774.6,normal
evt_00000052,user_0019,user,finance,2026-06-01 13:18:32.007529,213.72.184.85,New York,40.7434,-74.013,code_repo,sso_saml,success,820.2,edit_record;export_csv,fp_e2a1847a8ac5,157776.9,normal
evt_00000086,user_0029,user,support,2026-06-01 13:20:04.564408,68.89.120.132,Seoul,37.6344,127.0034,wiki,api_key,success,680.0,git_pull;send_email;download_report,fp_da91526da0db,222423.0,normal
evt_00000093,user_0034,user,engineering,2026-06-01 13:21:25.331967,201.212.50.173,London,51.4447,-0.1071,ticketing_system,password,success,1249.7,export_csv,fp_ef6dba1a4ee8,458115.8,normal
evt_00000051,user_0019,user,finance,2026-06-01 13:23:13.391899,194.131.121.13,New York,40.6468,-73.9633,hr_portal,sso_saml,success,800.1,export_csv,fp_e2a1847a8ac5,0.0,normal
evt_00000090,user_0029,user,support,2026-06-01 13:26:54.473126,186.31.179.167,Seoul,37.4881,126.9974,payroll_admin,api_key,success,845.4,download_report;search;search;view_dashboard;open_ticket;git_pull,fp_da91526da0db,222722.3,normal
evt_00000136,user_0053,user,hr,2026-06-01 13:30:53.274532,170.194.164.2,Sao Paulo,-23.5722,-46.5938,customer_db,sso_saml,success,413.2,download_report;send_email,fp_fed9eb1e8ba3,32528.5,normal
evt_00000082,user_0027,user,sales,2026-06-01 13:32:49.249951,35.230.186.146,Chicago,41.8708,-87.6494,payroll_admin,cert_based,success,1602.0,git_pull;view_dashboard;open_ticket;git_push,fp_109752fccefe,396141.8,normal
evt_00000066,user_0022,user,finance,2026-06-01 13:34:59.163636,91.150.87.180,Austin,30.2848,-97.6475,billing_console,api_key,success,465.5,send_email;download_report;send_email;view_dashboard,fp_df60e1faafea,274967.7,normal
evt_00000015,user_0007,user,hr,2026-06-01 13:35:49.789566,206.228.160.231,London,51.5122,-0.0811,billing_console,sso_saml,success,472.3,search;open_ticket;git_push;git_pull;export_csv;search;export_csv,fp_ab24b34ad1bc,86176.2,normal
evt_00000169,user_0066,user,hr,2026-06-01 13:43:15.259532,146.73.94.188,Sydney,-33.8458,151.259,ticketing_system,password,success,1253.8,send_email;search;send_email;git_pull;export_csv;search;git_push;export_csv;search;git_pull,fp_7aef076e4de8,369566.2,normal
evt_00000189,user_0078,user,support,2026-06-01 13:46:19.266823,152.67.154.153,Austin,30.301,-97.7947,customer_db,mfa_push,success,886.6,download_report;send_email;edit_record;git_pull;search;search,fp_a9bcc2b04dda,127835.0,normal
evt_00000018,user_0009,user,engineering,2026-06-01 13:47:13.426303,19.59.103.90,Austin,30.2021,-97.7457,hr_portal,mfa_push,success,1001.6,edit_record;view_dashboard;search;git_pull;download_report;view_dashboard,fp_be4f58e66a1a,336980.0,normal
evt_00000154,user_0060,user,hr,2026-06-01 13:51:22.257457,79.171.128.12,Austin,30.2404,-97.7882,hr_portal,password,success,701.6,git_push;edit_record;export_csv;send_email;edit_record;send_email;send_email;search,fp_258801c7689c,343370.2,normal
evt_00000180,user_0073,user,support,2026-06-01 13:52:15.725740,155.228.188.151,Austin,30.2753,-97.6911,shared_drive_eng,cert_based,success,1433.4,export_csv;git_push;open_ticket;git_pull;send_email,fp_ecfc254eec2f,182493.1,normal
evt_00000078,user_0025,user,support,2026-06-01 13:55:00.387137,100.227.242.174,Tokyo,35.674,139.7502,wiki,cert_based,success,719.1,git_pull;view_dashboard;open_ticket,fp_cf6ddae44e33,62450.0,normal
evt_00000046,user_0015,user,hr,2026-06-01 13:56:58.475741,199.0.74.245,Toronto,43.6708,-79.4326,payroll_admin,password,success,656.3,search;git_pull,fp_94adb31bd7ca,270083.8,normal
evt_00000004,user_0000,user,engineering,2026-06-01 13:57:44.325901,208.244.25.77,New York,40.7262,-74.037,vpn_gateway,sso_saml,success,751.3,git_push;git_pull;edit_record;view_dashboard;send_email;git_push,fp_aed1904b04eb,339322.4,normal
evt_00000231,service_account_0093,service_account,ci_infra,2026-06-01 13:58:10.206205,172.106.87.94,Singapore,1.344,103.7863,backup_service,api_key,success,424.4,publish_msg;healthcheck;read_batch,fp_c8c0fcf2ca6f,157145.8,normal
evt_00000173,user_0068,user,support,2026-06-01 14:02:05.347533,221.70.153.10,Tokyo,35.7056,139.6459,billing_console,password,success,1195.0,edit_record;download_report;send_email,fp_ad9cabe45ad1,139135.8,normal
evt_00000198,user_0082,user,hr,2026-06-01 14:02:44.678895,187.205.253.64,Sao Paulo,-23.5883,-46.7703,billing_console,api_key,success,1557.1,view_dashboard;send_email;export_csv,fp_3366b7efada2,456576.6,normal
evt_00000142,user_0055,user,sales,2026-06-01 14:06:22.961296,220.224.118.198,Frankfurt,50.1563,8.6884,payroll_admin,mfa_push,success,1265.5,send_email;send_email;open_ticket;send_email,fp_feebb243b0c8,37451.8,normal
evt_00000230,service_account_0093,service_account,ci_infra,2026-06-01 14:11:53.918783,187.0.15.128,Singapore,1.4009,103.9742,ci_cd_pipeline,api_key,success,405.2,sync_job;backup_run;sync_job;consume_msg;rotate_key,fp_c8c0fcf2ca6f,144849.4,normal
evt_00000268,service_account_0105,service_account,ci_infra,2026-06-01 14:12:37.654538,147.118.58.225,Mumbai,19.099,72.8741,ci_cd_pipeline,cert_based,success,884.5,rotate_key;read_batch,fp_8dce1fac1199,30828.8,normal
evt_00000179,user_0073,user,support,2026-06-01 14:17:56.756122,183.14.167.41,Austin,30.1241,-97.728,shared_drive_eng,cert_based,success,1410.1,search;download_report,fp_ecfc254eec2f,182955.0,normal
evt_00000024,user_0010,user,sales,2026-06-01 14:18:07.615494,202.112.113.102,Frankfurt,50.1563,8.6837,vpn_gateway,mfa_push,success,195.3,send_email;git_push;export_csv;download_report,fp_cfdfe0b6ee22,282823.0,normal
evt_00000047,user_0015,user,hr,2026-06-01 14:20:37.727623,208.159.141.176,Toronto,43.641,-79.4881,shared_drive_eng,password,success,600.7,edit_record;search;download_report;send_email,fp_eedd6c069cea,282198.1,normal
evt_00000094,user_0034,user,engineering,2026-06-01 14:22:01.135590,169.18.146.47,London,51.3909,-0.1158,crm,password,success,969.5,send_email;edit_record;search;open_ticket;search;git_pull,fp_ef6dba1a4ee8,459160.8,normal
evt_00000019,user_0009,user,engineering,2026-06-01 14:27:47.940088,151.89.105.16,Austin,30.2868,-97.8324,email,mfa_push,success,915.1,send_email;send_email;export_csv;view_dashboard,fp_be4f58e66a1a,345539.7,normal
evt_00000102,user_0040,user,support,2026-06-01 14:28:24.024863,212.76.28.225,London,51.4867,-0.123,billing_console,mfa_push,success,1833.2,download_report;open_ticket;download_report;search;git_pull;git_push,fp_42c8acbcfcde,76515.7,normal
evt_00000048,user_0015,user,hr,2026-06-01 14:29:49.835795,3.58.228.251,Toronto,43.7391,-79.4992,shared_drive_finance,password,success,542.3,send_email;open_ticket,fp_eedd6c069cea,265587.4,normal
evt_00000191,user_0078,user,support,2026-06-01 14:30:10.584850,167.134.96.118,Austin,30.316,-97.7509,shared_drive_finance,mfa_push,success,1262.0,git_push;send_email;open_ticket,fp_a9bcc2b04dda,154163.7,normal
evt_00000041,user_0013,user,finance,2026-06-01 14:31:41.301615,128.53.43.214,Dublin,53.4225,-6.2831,billing_console,cert_based,success,1013.7,edit_record,fp_b2dc4ba6b504,0.0,normal
evt_00000023,user_0010,user,sales,2026-06-01 14:31:58.194666,122.40.218.103,Frankfurt,50.2062,8.6839,shared_drive_eng,mfa_push,success,169.3,git_pull;send_email;export_csv;view_dashboard,fp_cfdfe0b6ee22,368552.1,normal
evt_00000087,user_0029,user,support,2026-06-01 14:36:04.782412,192.243.174.234,Seoul,37.7122,126.8892,shared_drive_eng,api_key,success,587.5,git_push;edit_record;open_ticket,fp_da91526da0db,222657.4,normal
evt_00000245,service_account_0097,service_account,billing_infra,2026-06-01 14:42:16.992457,149.206.32.71,New York,40.7249,-73.934,secrets_vault,api_key,success,1352.7,publish_msg;publish_msg;sync_job,fp_dfcb8fca76c2,431677.2,normal
evt_00000039,user_0013,user,finance,2026-06-01 14:45:23.680861,203.196.78.167,Dublin,53.3991,-6.2882,crm,cert_based,success,1161.8,edit_record;search;send_email;download_report,fp_b2dc4ba6b504,1009.3,normal
evt_00000044,user_0013,user,finance,2026-06-01 14:46:17.131563,214.93.122.209,Dublin,53.3895,-6.2513,wiki,cert_based,success,1223.3,open_ticket;edit_record;git_pull;export_csv,fp_b2dc4ba6b504,34010.1,normal
evt_00000195,user_0081,user,engineering,2026-06-01 14:52:58.750709,65.77.231.253,New York,40.7167,-74.0491,ticketing_system,cert_based,success,174.0,git_push;search;view_dashboard;download_report,fp_249c8072d786,33980.6,normal
evt_00000091,user_0032,user,engineering,2026-06-01 14:54:00.712365,148.27.150.166,Frankfurt,50.1064,8.6022,billing_console,cert_based,success,1705.4,git_push;download_report;search;view_dashboard;edit_record,fp_59e33d8fac5e,0.0,normal
evt_00000229,service_account_0092,service_account,billing_infra,2026-06-01 14:55:48.593592,187.207.3.250,Austin,30.2811,-97.7678,message_queue,api_key,success,1662.9,rotate_key;healthcheck;rotate_key;backup_run,fp_9ca10a66b3aa,268078.6,normal
evt_00000067,user_0022,user,finance,2026-06-01 14:57:05.020649,157.227.187.108,Austin,30.286,-97.7994,crm,api_key,success,648.1,open_ticket;download_report;open_ticket;export_csv;open_ticket;view_dashboard;send_email;send_email,fp_df60e1faafea,294527.5,normal
evt_00000105,user_0041,user,sales,2026-06-01 14:58:34.988984,186.248.224.21,Dublin,53.2843,-6.3622,hr_portal,cert_based,success,155.4,view_dashboard,fp_dd3a1199d94b,48748.8,normal
evt_00000056,user_0020,user,engineering,2026-06-01 15:02:19.079650,171.206.82.98,London,51.5355,-0.1551,billing_console,password,success,1193.0,send_email;git_push;send_email;download_report;export_csv,fp_f206ef8f1fd2,507083.8,normal
evt_00000123,user_0048,user,support,2026-06-01 15:05:56.062037,134.235.9.233,Singapore,1.3704,103.849,crm,mfa_push,success,1302.8,download_report;git_pull;git_pull;search;edit_record,fp_d39e49701b5f,258245.6,normal
